"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-06-11","0.12",",,S","88","H,,S","104",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-06-12","0.00",",,S","91","H,,S","103",",,S","82",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-06-13",,,"91","H,,S","102",",,S","83",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-06-14",,,"91","H,,S","103",",,S","83",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-06-15",,,"88","H,,S","106",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-06-16",,,"89","H,,S","104",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-06-17","1.69",",,S","84","H,,S","91",",,S","73",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-06-18","0.00",",,S","80","H,,S","92",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-06-19","2.28",",,S","81","H,,S","85",",,S","73",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-06-20","0.01",",,S","82","H,,S","85",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-06-21","1.06",",,S","79","H,,S","85",",,S","73",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-06-22","0.08",",,S","79","H,,S","82",",,S","74",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-06-23","0.51",",,S","82","H,,S","87",",,S","74",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-06-24","0.01",",,S","81","H,,S","85",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-06-25","0.16",",,S","83","H,,S","94",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-06-26","0.83",",,S","84","H,,S","94",",,S","73",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-06-27","0.00",",,S","86","H,,S","94",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-06-28",,,"90","H,,S","102",",,S","79",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-06-29","0.00",",,S","85","H,,S","90",",,S","81",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-06-30","0.00",",,S","82","H,,S","96",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-01","12.87",",,S","86","H,,S","95",",,S","72",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-02","2.01",",,S","80","H,,S","85",",,S","75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-03","0.12",",,S","82","H,,S","89",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-04","0.20",",,S","84","H,,S","94",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-05","0.12",",,S","83","H,,S","95",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-06","1.34",",,S","82","H,,S","87",",,S","74",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-07","0.75",",,S","82","H,,S","87",",,S","75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-08","0.00",",,S","81","H,,S","88",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-09","0.08",",,S","81","H,,S","86",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-10","0.12",",,S","85","H,,S","91",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-11","0.00",",,S","86","H,,S","92",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-12",,,"83","H,,S","96",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-13",,,"85","H,,S","96",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-14",,,"86","H,,S","96",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-15",,,"86","H,,S","92",",,S","80",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-16",,,"85","H,,S","92",",,S","80",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-17",,,"83","H,,S","93",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-18",,,"82","H,,S","92",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-19",,,"79","H,,S","82",",,S","75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-20","4.13",",,S","80","H,,S","83",",,S","73",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-21","0.00",",,S","80","H,,S","87",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-22","1.18",",,S","84","H,,S","92",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-23","0.00",",,S","85","H,,S","93",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-24","0.01",",,S","83","H,,S","92",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-25","1.02",",,S","79","H,,S","82",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-26","0.83",",,S","80","H,,S",,,"75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-27","0.03",",,S","83","H,,S","91",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-28","0.12",",,S","82","H,,S","89",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-29","1.10",",,S","80","H,,S","84",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-30","0.51",",,S","77","H,,S","80",",,S","75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-07-31","0.43",",,S","79","H,,S","82",",,S","71",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-01","0.03",",,S","81","H,,S","87",",,S","74",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-02","0.00",",,S","82","H,,S","87",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-03","0.04",",,S","80","H,,S","87",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-04","0.16",",,S","78","H,,S","83",",,S","74",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-05","0.31",",,S","81","H,,S","85",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-06","0.31",",,S","85","H,,S","92",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-07","0.00",",,S","86","H,,S","94",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-08",,,"83","H,,S","94",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-09",,,"84","H,,S","93",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-10",,,"80","H,,S","84",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-11",,,"82","H,,S","90",",,S","75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-12",,,"83","H,,S","91",",,S","74",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-13",,,"83","H,,S","93",",,S","74",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-14",,,"83","H,,S","92",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-15",,,"84","H,,S","93",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-16","0.00",",,S","84","H,,S","91",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-17",,,"82","H,,S","87",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-18","3.74",",,S","79","H,,S","82",",,S","75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-19","0.63",",,S","84","H,,S","92",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-20","0.59",",,S","84","H,,S","91",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-21","0.00",",,S","85","H,,S","92",",,S","79",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-22",,,"84","H,,S","94",",,S","79",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-23",,,"85","H,,S","94",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-24",,,"83","H,,S","91",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-25",,,"82","H,,S","87",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-26",,,"81","H,,S","86",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-27",,,"84","H,,S","94",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-28",,,"85","H,,S","91",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-29",,,"85","H,,S","93",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-30",,,"84","H,,S","91",",,S","79",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-08-31",,,"85","H,,S","93",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-01",,,"82","H,,S","92",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-02",,,"81","H,,S","84",",,S","74",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-03",,,"81","H,,S","90",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-04",,,"81","H,,S","84",",,S","75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-05",,,"83","H,,S","87",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-06","0.00",",,S","82","H,,S","84",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-07","0.02",",,S","81","H,,S","89",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-08","0.43",",,S","83","H,,S","91",",,S","74",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-09","0.24",",,S","80","H,,S","85",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-10","1.18",",,S","83","H,,S","89",",,S","75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-11","0.01",",,S","85","H,,S","92",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-12","0.00",",,S","82","H,,S","87",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-13","0.16",",,S","83","H,,S","91",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-14","0.01",",,S","83","H,,S","88",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-15","0.03",",,S","83","H,,S","91",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-16","0.00",",,S","82","H,,S","89",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-17","0.47",",,S","82","H,,S","88",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-18","0.08",",,S","84","H,,S",,,"76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-19","0.00",",,S","84","H,,S","90",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-20","0.04",",,S","86","H,,S","96",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-21","0.00",",,S","84","H,,S","93",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-22","0.01",",,S","84","H,,S","94",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-23","0.00",",,S","82","H,,S","91",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-24","0.94",",,S","84","H,,S","92",",,S","74",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-25","0.00",",,S","85","H,,S","94",",,S","74",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-26",,,"84","H,,S","93",",,S","75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-27",,,"84","H,,S","93",",,S","75",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-28",,,"85","H,,S","94",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-29",,,"84","H,,S","92",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-09-30","0.03",",,S","85","H,,S","93",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-01","0.04",",,S","83","H,,S","93",",,S","78",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-02","0.31",",,S","82","H,,S","91",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-03","0.43",",,S","83","H,,S","90",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-04","0.00",",,S","82","H,,S","92",",,S","74",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-05","1.30",",,S","82","H,,S","87",",,S","74",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-06","0.00",",,S","82","H,,S","92",",,S","72",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-07",,,"81","H,,S","89",",,S","71",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-08",,,"82","H,,S","89",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-09","0.16",",,S","81","H,,S","85",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-10","0.04",",,S","83","H,,S","89",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-11","0.00",",,S","83","H,,S","92",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-12",,,"83","H,,S","92",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-13",,,"81","H,,S","87",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-14",,,"82","H,,S","90",",,S","77",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-15",,,"81","H,,S","91",",,S","76",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-16",,,"82","H,,S","92",",,S","73",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-17",,,"81","H,,S","91",",,S","73",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-18",,,"79","H,,S","91",",,S","70",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-19",,,"80","H,,S",,,"69",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-20",,,"81","H,,S","91",",,S","72",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-21",,,"80","H,,S","91",",,S","72",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-22",,,"80","H,,S","91",",,S","72",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-23",,,"81","H,,S","91",",,S","73",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-24",,,"80","H,,S","91",",,S","73",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-25",,,"79","H,,S","92",",,S","68",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-26",,,"80","H,,S","92",",,S","69",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-27",,,"80","H,,S",,,"71",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-28",,,"78","H,,S","89",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-29",,,"75","H,,S","89",",,S","65",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-30",,,"75","H,,S","89",",,S","65",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-10-31",,,"78","H,,S","90",",,S","65",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-01",,,"79","H,,S","89",",,S","71",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-02","0.35",",,S","79","H,,S","88",",,S","73",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-03","3.98",",,S","75","H,,S","81",",,S","72",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-04","0.31",",,S","79","H,,S","84",",,S","72",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-05","0.79",",,S","77","H,,S","82",",,S","73",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-06","0.03",",,S","80","H,,S","87",",,S","74",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-07","0.08",",,S","77","H,,S","88",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-08","0.00",",,S","77","H,,S","86",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-09",,,"74","H,,S","86",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-10",,,"74","H,,S","86",",,S","63",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-11",,,"72","H,,S","85",",,S","62",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-12",,,"71","H,,S","85",",,S","60",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-13",,,"70","H,,S","86",",,S","60",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-14",,,"71","H,,S","85",",,S","60",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-15",,,"72","H,,S","85",",,S","61",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-16",,,"71","H,,S","84",",,S","61",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-17",,,"73","H,,S","81",",,S","65",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-18","0.00",",,S","75","H,,S","82",",,S","71",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-19",,,"79","H,,S","89",",,S","71",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-20",,,"76","H,,S","85",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-21",,,"75","H,,S","85",",,S","69",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-22",,,"76","H,,S","89",",,S","66",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-23",,,"76","H,,S","89",",,S","67",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-24",,,"76","H,,S","88",",,S","69",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-25",,,"72","H,,S","85",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-26",,,"70","H,,S","86",",,S","63",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-27",,,"72","H,,S","87",",,S","61",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-28",,,"73","H,,S","87",",,S","62",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-29",,,"71","H,,S","85",",,S","63",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-11-30",,,"71","H,,S","85",",,S","60",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-01",,,"70","H,,S","85",",,S","59",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-02",,,"70","H,,S","86",",,S","58",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-03",,,"69","H,,S","85",",,S","57",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-04",,,"71","H,,S","82",",,S","58",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-05",,,"73","H,,S","90",",,S","62",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-06",,,"74","H,,S","91",",,S","62",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-07",,,"73","H,,S","90",",,S","61",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-08",,,"74","H,,S","90",",,S","61",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-09",,,"76","H,,S","91",",,S","62",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-10",,,"77","H,,S","92",",,S","65",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-11",,,"78","H,,S","90",",,S","70",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-12",,,"78","H,,S","89",",,S","70",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-13",,,"78","H,,S","91",",,S","69",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-14",,,"78","H,,S","90",",,S","69",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-15",,,"76","H,,S",,,"70",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-16",,,"76","H,,S","86",",,S","70",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-17",,,"72","H,,S","86",",,S","64",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-18",,,"71","H,,S","86",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-19",,,"70","H,,S","87",",,S","56",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-20",,,"71","H,,S","85",",,S","58",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-21",,,"70","H,,S","85",",,S","59",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-22",,,"70","H,,S","85",",,S","58",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-23",,,"67","H,,S","82",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-24",,,"66","H,,S","81",",,S","52",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-25",,,"67","H,,S","83",",,S","55",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-26",,,"66","H,,S","78",",,S","57",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-27",,,"64","H,,S","77",",,S","54",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-28",,,"65","H,,S","80",",,S","51",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-29",,,"67","H,,S","84",",,S","53",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-30",,,"68","H,,S","86",",,S","57",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2012-12-31",,,"70","H,,S","86",",,S","56",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2013-01-01",,,"72","H,,S","86",",,S","61",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2013-01-02",,,"75","H,,S","89",",,S","64",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2013-01-03",,,"78","H,,S","89",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2013-01-04",,,"72","H,,S","79",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2013-01-05",,,"72","H,,S","84",",,S","63",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2013-01-06",,,"73","H,,S","85",",,S","64",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2013-01-07",,,"74","H,,S","86",",,S","65",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2013-01-08","0.02",",,S","69","H,,S","79",",,S",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2013-01-09","0.00",",,S","65","H,,S","79",",,S","55",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2013-01-10",,,"66","H,,S","83",",,S","52",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2013-01-11",,,"67","H,,S","83",",,S","52",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2013-01-12",,,"67","H,,S","82",",,S","54",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2013-01-13",,,"69","H,,S","84",",,S","55",",,S"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2013-01-14",,,"72","H,,S","90",",,S","57",",,S"
